time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
1981-09-01T12:00:00Z,0.0,-39.875,160.125,13.33
1981-09-02T12:00:00Z,0.0,-39.875,160.125,13.35
1981-09-03T12:00:00Z,0.0,-39.875,160.125,13.34
1981-09-04T12:00:00Z,0.0,-39.875,160.125,13.33
1981-09-05T12:00:00Z,0.0,-39.875,160.125,13.06
1981-09-06T12:00:00Z,0.0,-39.875,160.125,12.91
1981-09-07T12:00:00Z,0.0,-39.875,160.125,13.0
1981-09-08T12:00:00Z,0.0,-39.875,160.125,13.38
1981-09-09T12:00:00Z,0.0,-39.875,160.125,13.4
1981-09-10T12:00:00Z,0.0,-39.875,160.125,13.02
1981-09-11T12:00:00Z,0.0,-39.875,160.125,13.33
1981-09-12T12:00:00Z,0.0,-39.875,160.125,13.4
1981-09-13T12:00:00Z,0.0,-39.875,160.125,13.44
1981-09-14T12:00:00Z,0.0,-39.875,160.125,13.0
1981-09-15T12:00:00Z,0.0,-39.875,160.125,12.88
1981-09-16T12:00:00Z,0.0,-39.875,160.125,13.15
1981-09-17T12:00:00Z,0.0,-39.875,160.125,13.19
1981-09-18T12:00:00Z,0.0,-39.875,160.125,13.31
1981-09-19T12:00:00Z,0.0,-39.875,160.125,13.4
1981-09-20T12:00:00Z,0.0,-39.875,160.125,13.44
1981-09-21T12:00:00Z,0.0,-39.875,160.125,13.11
1981-09-22T12:00:00Z,0.0,-39.875,160.125,12.77
1981-09-23T12:00:00Z,0.0,-39.875,160.125,12.97
1981-09-24T12:00:00Z,0.0,-39.875,160.125,13.24
1981-09-25T12:00:00Z,0.0,-39.875,160.125,13.19
1981-09-26T12:00:00Z,0.0,-39.875,160.125,13.1
1981-09-27T12:00:00Z,0.0,-39.875,160.125,12.74
1981-09-28T12:00:00Z,0.0,-39.875,160.125,13.19
1981-09-29T12:00:00Z,0.0,-39.875,160.125,13.31
1981-09-30T12:00:00Z,0.0,-39.875,160.125,13.34
1981-10-01T12:00:00Z,0.0,-39.875,160.125,13.42
1981-10-02T12:00:00Z,0.0,-39.875,160.125,13.22
1981-10-03T12:00:00Z,0.0,-39.875,160.125,13.14
1981-10-04T12:00:00Z,0.0,-39.875,160.125,12.77
1981-10-05T12:00:00Z,0.0,-39.875,160.125,12.77
1981-10-06T12:00:00Z,0.0,-39.875,160.125,13.24
1981-10-07T12:00:00Z,0.0,-39.875,160.125,12.89
1981-10-08T12:00:00Z,0.0,-39.875,160.125,13.81
1981-10-09T12:00:00Z,0.0,-39.875,160.125,13.89
1981-10-10T12:00:00Z,0.0,-39.875,160.125,13.84
1981-10-11T12:00:00Z,0.0,-39.875,160.125,13.93
1981-10-12T12:00:00Z,0.0,-39.875,160.125,14.28
1981-10-13T12:00:00Z,0.0,-39.875,160.125,14.21
1981-10-14T12:00:00Z,0.0,-39.875,160.125,14.29
1981-10-15T12:00:00Z,0.0,-39.875,160.125,14.4
1981-10-16T12:00:00Z,0.0,-39.875,160.125,13.77
1981-10-17T12:00:00Z,0.0,-39.875,160.125,13.65
1981-10-18T12:00:00Z,0.0,-39.875,160.125,13.08
1981-10-19T12:00:00Z,0.0,-39.875,160.125,13.09
1981-10-20T12:00:00Z,0.0,-39.875,160.125,13.23
1981-10-21T12:00:00Z,0.0,-39.875,160.125,13.58
1981-10-22T12:00:00Z,0.0,-39.875,160.125,13.81
1981-10-23T12:00:00Z,0.0,-39.875,160.125,13.82
1981-10-24T12:00:00Z,0.0,-39.875,160.125,14.05
1981-10-25T12:00:00Z,0.0,-39.875,160.125,13.99
1981-10-26T12:00:00Z,0.0,-39.875,160.125,14.13
1981-10-27T12:00:00Z,0.0,-39.875,160.125,14.66
1981-10-28T12:00:00Z,0.0,-39.875,160.125,14.64
1981-10-29T12:00:00Z,0.0,-39.875,160.125,15.35
1981-10-30T12:00:00Z,0.0,-39.875,160.125,15.2
1981-10-31T12:00:00Z,0.0,-39.875,160.125,14.33
1981-11-01T12:00:00Z,0.0,-39.875,160.125,14.58
1981-11-02T12:00:00Z,0.0,-39.875,160.125,14.58
1981-11-03T12:00:00Z,0.0,-39.875,160.125,14.31
1981-11-04T12:00:00Z,0.0,-39.875,160.125,14.25
1981-11-05T12:00:00Z,0.0,-39.875,160.125,14.4
1981-11-06T12:00:00Z,0.0,-39.875,160.125,14.54
1981-11-07T12:00:00Z,0.0,-39.875,160.125,14.43
1981-11-08T12:00:00Z,0.0,-39.875,160.125,14.42
1981-11-09T12:00:00Z,0.0,-39.875,160.125,14.26
1981-11-10T12:00:00Z,0.0,-39.875,160.125,14.02
1981-11-11T12:00:00Z,0.0,-39.875,160.125,14.26
1981-11-12T12:00:00Z,0.0,-39.875,160.125,14.74
1981-11-13T12:00:00Z,0.0,-39.875,160.125,14.91
1981-11-14T12:00:00Z,0.0,-39.875,160.125,14.78
1981-11-15T12:00:00Z,0.0,-39.875,160.125,14.51
1981-11-16T12:00:00Z,0.0,-39.875,160.125,14.14
1981-11-17T12:00:00Z,0.0,-39.875,160.125,14.32
1981-11-18T12:00:00Z,0.0,-39.875,160.125,14.72
1981-11-19T12:00:00Z,0.0,-39.875,160.125,14.69
1981-11-20T12:00:00Z,0.0,-39.875,160.125,14.68
1981-11-21T12:00:00Z,0.0,-39.875,160.125,15.22
1981-11-22T12:00:00Z,0.0,-39.875,160.125,15.66
1981-11-23T12:00:00Z,0.0,-39.875,160.125,15.62
1981-11-24T12:00:00Z,0.0,-39.875,160.125,15.53
1981-11-25T12:00:00Z,0.0,-39.875,160.125,15.53
1981-11-26T12:00:00Z,0.0,-39.875,160.125,15.34
1981-11-27T12:00:00Z,0.0,-39.875,160.125,16.37
1981-11-28T12:00:00Z,0.0,-39.875,160.125,16.55
1981-11-29T12:00:00Z,0.0,-39.875,160.125,16.49
1981-11-30T12:00:00Z,0.0,-39.875,160.125,16.21
1981-12-01T12:00:00Z,0.0,-39.875,160.125,15.87
1981-12-02T12:00:00Z,0.0,-39.875,160.125,15.78
1981-12-03T12:00:00Z,0.0,-39.875,160.125,15.77
1981-12-04T12:00:00Z,0.0,-39.875,160.125,15.81
1981-12-05T12:00:00Z,0.0,-39.875,160.125,15.36
1981-12-06T12:00:00Z,0.0,-39.875,160.125,15.79
1981-12-07T12:00:00Z,0.0,-39.875,160.125,15.83
1981-12-08T12:00:00Z,0.0,-39.875,160.125,15.9
1981-12-09T12:00:00Z,0.0,-39.875,160.125,15.56
1981-12-10T12:00:00Z,0.0,-39.875,160.125,15.56
1981-12-11T12:00:00Z,0.0,-39.875,160.125,15.39
1981-12-12T12:00:00Z,0.0,-39.875,160.125,15.39
1981-12-13T12:00:00Z,0.0,-39.875,160.125,15.37
1981-12-14T12:00:00Z,0.0,-39.875,160.125,15.37
1981-12-15T12:00:00Z,0.0,-39.875,160.125,15.54
1981-12-16T12:00:00Z,0.0,-39.875,160.125,15.84
1981-12-17T12:00:00Z,0.0,-39.875,160.125,16.49
1981-12-18T12:00:00Z,0.0,-39.875,160.125,16.6
1981-12-19T12:00:00Z,0.0,-39.875,160.125,16.87
1981-12-20T12:00:00Z,0.0,-39.875,160.125,17.28
1981-12-21T12:00:00Z,0.0,-39.875,160.125,17.15
1981-12-22T12:00:00Z,0.0,-39.875,160.125,17.17
1981-12-23T12:00:00Z,0.0,-39.875,160.125,17.2
1981-12-24T12:00:00Z,0.0,-39.875,160.125,17.21
1981-12-25T12:00:00Z,0.0,-39.875,160.125,17.24
1981-12-26T12:00:00Z,0.0,-39.875,160.125,17.25
1981-12-27T12:00:00Z,0.0,-39.875,160.125,17.27
1981-12-28T12:00:00Z,0.0,-39.875,160.125,17.26
1981-12-29T12:00:00Z,0.0,-39.875,160.125,17.41
1981-12-30T12:00:00Z,0.0,-39.875,160.125,17.56
1981-12-31T12:00:00Z,0.0,-39.875,160.125,17.59
1982-01-01T12:00:00Z,0.0,-39.875,160.125,17.65
1982-01-02T12:00:00Z,0.0,-39.875,160.125,17.65
1982-01-03T12:00:00Z,0.0,-39.875,160.125,17.51
1982-01-04T12:00:00Z,0.0,-39.875,160.125,17.42
1982-01-05T12:00:00Z,0.0,-39.875,160.125,17.17
1982-01-06T12:00:00Z,0.0,-39.875,160.125,17.22
1982-01-07T12:00:00Z,0.0,-39.875,160.125,17.33
1982-01-08T12:00:00Z,0.0,-39.875,160.125,17.35
1982-01-09T12:00:00Z,0.0,-39.875,160.125,17.12
1982-01-10T12:00:00Z,0.0,-39.875,160.125,17.12
1982-01-11T12:00:00Z,0.0,-39.875,160.125,17.58
1982-01-12T12:00:00Z,0.0,-39.875,160.125,17.63
1982-01-13T12:00:00Z,0.0,-39.875,160.125,17.43
1982-01-14T12:00:00Z,0.0,-39.875,160.125,17.75
1982-01-15T12:00:00Z,0.0,-39.875,160.125,18.02
1982-01-16T12:00:00Z,0.0,-39.875,160.125,18.53
1982-01-17T12:00:00Z,0.0,-39.875,160.125,18.6
1982-01-18T12:00:00Z,0.0,-39.875,160.125,18.61
1982-01-19T12:00:00Z,0.0,-39.875,160.125,18.26
1982-01-20T12:00:00Z,0.0,-39.875,160.125,18.52
1982-01-21T12:00:00Z,0.0,-39.875,160.125,18.44
1982-01-22T12:00:00Z,0.0,-39.875,160.125,18.16
1982-01-23T12:00:00Z,0.0,-39.875,160.125,17.8
1982-01-24T12:00:00Z,0.0,-39.875,160.125,18.05
1982-01-25T12:00:00Z,0.0,-39.875,160.125,17.71
1982-01-26T12:00:00Z,0.0,-39.875,160.125,17.62
1982-01-27T12:00:00Z,0.0,-39.875,160.125,17.82
1982-01-28T12:00:00Z,0.0,-39.875,160.125,18.08
1982-01-29T12:00:00Z,0.0,-39.875,160.125,18.31
1982-01-30T12:00:00Z,0.0,-39.875,160.125,18.35
1982-01-31T12:00:00Z,0.0,-39.875,160.125,18.19
1982-02-01T12:00:00Z,0.0,-39.875,160.125,18.13
1982-02-02T12:00:00Z,0.0,-39.875,160.125,18.13
1982-02-03T12:00:00Z,0.0,-39.875,160.125,18.19
1982-02-04T12:00:00Z,0.0,-39.875,160.125,18.27
1982-02-05T12:00:00Z,0.0,-39.875,160.125,18.31
1982-02-06T12:00:00Z,0.0,-39.875,160.125,17.86
1982-02-07T12:00:00Z,0.0,-39.875,160.125,17.9
1982-02-08T12:00:00Z,0.0,-39.875,160.125,18.71
1982-02-09T12:00:00Z,0.0,-39.875,160.125,18.68
1982-02-10T12:00:00Z,0.0,-39.875,160.125,18.62
1982-02-11T12:00:00Z,0.0,-39.875,160.125,18.8
1982-02-12T12:00:00Z,0.0,-39.875,160.125,18.69
1982-02-13T12:00:00Z,0.0,-39.875,160.125,18.54
1982-02-14T12:00:00Z,0.0,-39.875,160.125,18.76
1982-02-15T12:00:00Z,0.0,-39.875,160.125,18.68
1982-02-16T12:00:00Z,0.0,-39.875,160.125,18.78
1982-02-17T12:00:00Z,0.0,-39.875,160.125,18.53
1982-02-18T12:00:00Z,0.0,-39.875,160.125,18.41
1982-02-19T12:00:00Z,0.0,-39.875,160.125,18.95
1982-02-20T12:00:00Z,0.0,-39.875,160.125,18.95
1982-02-21T12:00:00Z,0.0,-39.875,160.125,18.95
1982-02-22T12:00:00Z,0.0,-39.875,160.125,18.91
1982-02-23T12:00:00Z,0.0,-39.875,160.125,18.82
1982-02-24T12:00:00Z,0.0,-39.875,160.125,19.03
1982-02-25T12:00:00Z,0.0,-39.875,160.125,18.65
1982-02-26T12:00:00Z,0.0,-39.875,160.125,17.59
1982-02-27T12:00:00Z,0.0,-39.875,160.125,17.62
1982-02-28T12:00:00Z,0.0,-39.875,160.125,17.7
1982-03-01T12:00:00Z,0.0,-39.875,160.125,17.6
1982-03-02T12:00:00Z,0.0,-39.875,160.125,18.49
1982-03-03T12:00:00Z,0.0,-39.875,160.125,18.73
1982-03-04T12:00:00Z,0.0,-39.875,160.125,18.74
1982-03-05T12:00:00Z,0.0,-39.875,160.125,18.55
1982-03-06T12:00:00Z,0.0,-39.875,160.125,18.25
1982-03-07T12:00:00Z,0.0,-39.875,160.125,18.26
1982-03-08T12:00:00Z,0.0,-39.875,160.125,18.25
1982-03-09T12:00:00Z,0.0,-39.875,160.125,18.33
1982-03-10T12:00:00Z,0.0,-39.875,160.125,18.16
1982-03-11T12:00:00Z,0.0,-39.875,160.125,18.68
1982-03-12T12:00:00Z,0.0,-39.875,160.125,18.78
1982-03-13T12:00:00Z,0.0,-39.875,160.125,18.74
1982-03-14T12:00:00Z,0.0,-39.875,160.125,18.17
1982-03-15T12:00:00Z,0.0,-39.875,160.125,18.17
1982-03-16T12:00:00Z,0.0,-39.875,160.125,18.34
1982-03-17T12:00:00Z,0.0,-39.875,160.125,18.34
1982-03-18T12:00:00Z,0.0,-39.875,160.125,18.13
1982-03-19T12:00:00Z,0.0,-39.875,160.125,18.02
1982-03-20T12:00:00Z,0.0,-39.875,160.125,18.35
1982-03-21T12:00:00Z,0.0,-39.875,160.125,18.37
1982-03-22T12:00:00Z,0.0,-39.875,160.125,18.07
1982-03-23T12:00:00Z,0.0,-39.875,160.125,17.63
1982-03-24T12:00:00Z,0.0,-39.875,160.125,17.35
1982-03-25T12:00:00Z,0.0,-39.875,160.125,17.55
1982-03-26T12:00:00Z,0.0,-39.875,160.125,18.02
1982-03-27T12:00:00Z,0.0,-39.875,160.125,18.1
1982-03-28T12:00:00Z,0.0,-39.875,160.125,18.11
1982-03-29T12:00:00Z,0.0,-39.875,160.125,18.04
1982-03-30T12:00:00Z,0.0,-39.875,160.125,18.01
1982-03-31T12:00:00Z,0.0,-39.875,160.125,18.01
1982-04-01T12:00:00Z,0.0,-39.875,160.125,18.27
1982-04-02T12:00:00Z,0.0,-39.875,160.125,18.3
1982-04-03T12:00:00Z,0.0,-39.875,160.125,18.01
1982-04-04T12:00:00Z,0.0,-39.875,160.125,17.92
1982-04-05T12:00:00Z,0.0,-39.875,160.125,17.9
1982-04-06T12:00:00Z,0.0,-39.875,160.125,17.87
1982-04-07T12:00:00Z,0.0,-39.875,160.125,17.6
1982-04-08T12:00:00Z,0.0,-39.875,160.125,17.45
1982-04-09T12:00:00Z,0.0,-39.875,160.125,17.45
1982-04-10T12:00:00Z,0.0,-39.875,160.125,17.44
1982-04-11T12:00:00Z,0.0,-39.875,160.125,17.27
1982-04-12T12:00:00Z,0.0,-39.875,160.125,17.23
1982-04-13T12:00:00Z,0.0,-39.875,160.125,17.13
1982-04-14T12:00:00Z,0.0,-39.875,160.125,17.17
1982-04-15T12:00:00Z,0.0,-39.875,160.125,17.07
1982-04-16T12:00:00Z,0.0,-39.875,160.125,17.09
1982-04-17T12:00:00Z,0.0,-39.875,160.125,16.99
1982-04-18T12:00:00Z,0.0,-39.875,160.125,16.99
1982-04-19T12:00:00Z,0.0,-39.875,160.125,17.25
1982-04-20T12:00:00Z,0.0,-39.875,160.125,17.5
1982-04-21T12:00:00Z,0.0,-39.875,160.125,17.5
1982-04-22T12:00:00Z,0.0,-39.875,160.125,17.21
1982-04-23T12:00:00Z,0.0,-39.875,160.125,17.24
1982-04-24T12:00:00Z,0.0,-39.875,160.125,17.25
1982-04-25T12:00:00Z,0.0,-39.875,160.125,16.7
1982-04-26T12:00:00Z,0.0,-39.875,160.125,16.07
1982-04-27T12:00:00Z,0.0,-39.875,160.125,15.93
1982-04-28T12:00:00Z,0.0,-39.875,160.125,16.48
1982-04-29T12:00:00Z,0.0,-39.875,160.125,16.61
1982-04-30T12:00:00Z,0.0,-39.875,160.125,16.56
1982-05-01T12:00:00Z,0.0,-39.875,160.125,16.4
1982-05-02T12:00:00Z,0.0,-39.875,160.125,16.25
1982-05-03T12:00:00Z,0.0,-39.875,160.125,16.35
1982-05-04T12:00:00Z,0.0,-39.875,160.125,16.34
1982-05-05T12:00:00Z,0.0,-39.875,160.125,16.64
1982-05-06T12:00:00Z,0.0,-39.875,160.125,16.77
1982-05-07T12:00:00Z,0.0,-39.875,160.125,16.76
1982-05-08T12:00:00Z,0.0,-39.875,160.125,16.74
1982-05-09T12:00:00Z,0.0,-39.875,160.125,16.54
1982-05-10T12:00:00Z,0.0,-39.875,160.125,16.44
1982-05-11T12:00:00Z,0.0,-39.875,160.125,16.18
1982-05-12T12:00:00Z,0.0,-39.875,160.125,16.09
1982-05-13T12:00:00Z,0.0,-39.875,160.125,16.32
1982-05-14T12:00:00Z,0.0,-39.875,160.125,16.16
1982-05-15T12:00:00Z,0.0,-39.875,160.125,15.96
1982-05-16T12:00:00Z,0.0,-39.875,160.125,15.9
1982-05-17T12:00:00Z,0.0,-39.875,160.125,15.72
1982-05-18T12:00:00Z,0.0,-39.875,160.125,15.61
1982-05-19T12:00:00Z,0.0,-39.875,160.125,15.55
1982-05-20T12:00:00Z,0.0,-39.875,160.125,15.18
1982-05-21T12:00:00Z,0.0,-39.875,160.125,15.1
1982-05-22T12:00:00Z,0.0,-39.875,160.125,15.12
1982-05-23T12:00:00Z,0.0,-39.875,160.125,14.96
1982-05-24T12:00:00Z,0.0,-39.875,160.125,14.87
1982-05-25T12:00:00Z,0.0,-39.875,160.125,14.7
1982-05-26T12:00:00Z,0.0,-39.875,160.125,14.71
1982-05-27T12:00:00Z,0.0,-39.875,160.125,14.73
1982-05-28T12:00:00Z,0.0,-39.875,160.125,14.75
1982-05-29T12:00:00Z,0.0,-39.875,160.125,14.75
1982-05-30T12:00:00Z,0.0,-39.875,160.125,14.76
1982-05-31T12:00:00Z,0.0,-39.875,160.125,14.76
1982-06-01T12:00:00Z,0.0,-39.875,160.125,14.76
1982-06-02T12:00:00Z,0.0,-39.875,160.125,14.71
1982-06-03T12:00:00Z,0.0,-39.875,160.125,14.55
1982-06-04T12:00:00Z,0.0,-39.875,160.125,14.51
1982-06-05T12:00:00Z,0.0,-39.875,160.125,14.5
1982-06-06T12:00:00Z,0.0,-39.875,160.125,14.4
1982-06-07T12:00:00Z,0.0,-39.875,160.125,14.39
1982-06-08T12:00:00Z,0.0,-39.875,160.125,14.41
1982-06-09T12:00:00Z,0.0,-39.875,160.125,14.47
1982-06-10T12:00:00Z,0.0,-39.875,160.125,14.35
1982-06-11T12:00:00Z,0.0,-39.875,160.125,14.31
1982-06-12T12:00:00Z,0.0,-39.875,160.125,14.39
1982-06-13T12:00:00Z,0.0,-39.875,160.125,14.06
1982-06-14T12:00:00Z,0.0,-39.875,160.125,13.43
1982-06-15T12:00:00Z,0.0,-39.875,160.125,13.36
1982-06-16T12:00:00Z,0.0,-39.875,160.125,13.42
1982-06-17T12:00:00Z,0.0,-39.875,160.125,13.84
1982-06-18T12:00:00Z,0.0,-39.875,160.125,13.9
1982-06-19T12:00:00Z,0.0,-39.875,160.125,13.89
1982-06-20T12:00:00Z,0.0,-39.875,160.125,13.81
1982-06-21T12:00:00Z,0.0,-39.875,160.125,14.0
1982-06-22T12:00:00Z,0.0,-39.875,160.125,13.89
1982-06-23T12:00:00Z,0.0,-39.875,160.125,13.35
1982-06-24T12:00:00Z,0.0,-39.875,160.125,13.48
1982-06-25T12:00:00Z,0.0,-39.875,160.125,13.77
1982-06-26T12:00:00Z,0.0,-39.875,160.125,13.83
1982-06-27T12:00:00Z,0.0,-39.875,160.125,13.36
1982-06-28T12:00:00Z,0.0,-39.875,160.125,13.02
1982-06-29T12:00:00Z,0.0,-39.875,160.125,13.34
1982-06-30T12:00:00Z,0.0,-39.875,160.125,13.55
1982-07-01T12:00:00Z,0.0,-39.875,160.125,13.54
1982-07-02T12:00:00Z,0.0,-39.875,160.125,13.1
1982-07-03T12:00:00Z,0.0,-39.875,160.125,12.9
1982-07-04T12:00:00Z,0.0,-39.875,160.125,13.36
1982-07-05T12:00:00Z,0.0,-39.875,160.125,13.37
1982-07-06T12:00:00Z,0.0,-39.875,160.125,13.37
1982-07-07T12:00:00Z,0.0,-39.875,160.125,13.47
1982-07-08T12:00:00Z,0.0,-39.875,160.125,13.54
1982-07-09T12:00:00Z,0.0,-39.875,160.125,13.44
1982-07-10T12:00:00Z,0.0,-39.875,160.125,13.33
1982-07-11T12:00:00Z,0.0,-39.875,160.125,13.34
1982-07-12T12:00:00Z,0.0,-39.875,160.125,13.51
1982-07-13T12:00:00Z,0.0,-39.875,160.125,13.28
1982-07-14T12:00:00Z,0.0,-39.875,160.125,13.11
1982-07-15T12:00:00Z,0.0,-39.875,160.125,13.05
1982-07-16T12:00:00Z,0.0,-39.875,160.125,13.22
1982-07-17T12:00:00Z,0.0,-39.875,160.125,13.39
1982-07-18T12:00:00Z,0.0,-39.875,160.125,13.68
1982-07-19T12:00:00Z,0.0,-39.875,160.125,13.71
1982-07-20T12:00:00Z,0.0,-39.875,160.125,13.74
1982-07-21T12:00:00Z,0.0,-39.875,160.125,13.62
1982-07-22T12:00:00Z,0.0,-39.875,160.125,13.43
1982-07-23T12:00:00Z,0.0,-39.875,160.125,13.41
1982-07-24T12:00:00Z,0.0,-39.875,160.125,13.75
1982-07-25T12:00:00Z,0.0,-39.875,160.125,13.85
1982-07-26T12:00:00Z,0.0,-39.875,160.125,13.95
1982-07-27T12:00:00Z,0.0,-39.875,160.125,13.98
1982-07-28T12:00:00Z,0.0,-39.875,160.125,13.78
1982-07-29T12:00:00Z,0.0,-39.875,160.125,13.74
1982-07-30T12:00:00Z,0.0,-39.875,160.125,13.71
1982-07-31T12:00:00Z,0.0,-39.875,160.125,13.6
1982-08-01T12:00:00Z,0.0,-39.875,160.125,13.48
1982-08-02T12:00:00Z,0.0,-39.875,160.125,13.1
1982-08-03T12:00:00Z,0.0,-39.875,160.125,12.88
1982-08-04T12:00:00Z,0.0,-39.875,160.125,12.69
1982-08-05T12:00:00Z,0.0,-39.875,160.125,12.74
1982-08-06T12:00:00Z,0.0,-39.875,160.125,12.75
1982-08-07T12:00:00Z,0.0,-39.875,160.125,12.74
1982-08-08T12:00:00Z,0.0,-39.875,160.125,12.95
1982-08-09T12:00:00Z,0.0,-39.875,160.125,13.14
1982-08-10T12:00:00Z,0.0,-39.875,160.125,13.21
1982-08-11T12:00:00Z,0.0,-39.875,160.125,13.24
1982-08-12T12:00:00Z,0.0,-39.875,160.125,13.43
1982-08-13T12:00:00Z,0.0,-39.875,160.125,13.58
1982-08-14T12:00:00Z,0.0,-39.875,160.125,13.62
1982-08-15T12:00:00Z,0.0,-39.875,160.125,13.9
1982-08-16T12:00:00Z,0.0,-39.875,160.125,13.9
1982-08-17T12:00:00Z,0.0,-39.875,160.125,13.65
1982-08-18T12:00:00Z,0.0,-39.875,160.125,13.46
1982-08-19T12:00:00Z,0.0,-39.875,160.125,14.22
1982-08-20T12:00:00Z,0.0,-39.875,160.125,14.09
1982-08-21T12:00:00Z,0.0,-39.875,160.125,13.61
1982-08-22T12:00:00Z,0.0,-39.875,160.125,13.83
1982-08-23T12:00:00Z,0.0,-39.875,160.125,14.11
1982-08-24T12:00:00Z,0.0,-39.875,160.125,13.65
1982-08-25T12:00:00Z,0.0,-39.875,160.125,13.81
1982-08-26T12:00:00Z,0.0,-39.875,160.125,14.02
1982-08-27T12:00:00Z,0.0,-39.875,160.125,14.05
1982-08-28T12:00:00Z,0.0,-39.875,160.125,13.93
1982-08-29T12:00:00Z,0.0,-39.875,160.125,14.21
1982-08-30T12:00:00Z,0.0,-39.875,160.125,14.33
1982-08-31T12:00:00Z,0.0,-39.875,160.125,14.14
1982-09-01T12:00:00Z,0.0,-39.875,160.125,14.11
1982-09-02T12:00:00Z,0.0,-39.875,160.125,13.81
1982-09-03T12:00:00Z,0.0,-39.875,160.125,13.63
1982-09-04T12:00:00Z,0.0,-39.875,160.125,13.52
1982-09-05T12:00:00Z,0.0,-39.875,160.125,13.46
1982-09-06T12:00:00Z,0.0,-39.875,160.125,13.42
1982-09-07T12:00:00Z,0.0,-39.875,160.125,13.71
1982-09-08T12:00:00Z,0.0,-39.875,160.125,13.79
1982-09-09T12:00:00Z,0.0,-39.875,160.125,13.91
1982-09-10T12:00:00Z,0.0,-39.875,160.125,13.98
1982-09-11T12:00:00Z,0.0,-39.875,160.125,13.9
1982-09-12T12:00:00Z,0.0,-39.875,160.125,13.86
1982-09-13T12:00:00Z,0.0,-39.875,160.125,13.75
1982-09-14T12:00:00Z,0.0,-39.875,160.125,13.58
1982-09-15T12:00:00Z,0.0,-39.875,160.125,14.14
1982-09-16T12:00:00Z,0.0,-39.875,160.125,14.21
1982-09-17T12:00:00Z,0.0,-39.875,160.125,14.19
1982-09-18T12:00:00Z,0.0,-39.875,160.125,14.0
1982-09-19T12:00:00Z,0.0,-39.875,160.125,13.97
1982-09-20T12:00:00Z,0.0,-39.875,160.125,13.98
1982-09-21T12:00:00Z,0.0,-39.875,160.125,13.9
1982-09-22T12:00:00Z,0.0,-39.875,160.125,13.42
1982-09-23T12:00:00Z,0.0,-39.875,160.125,13.42
1982-09-24T12:00:00Z,0.0,-39.875,160.125,13.57
1982-09-25T12:00:00Z,0.0,-39.875,160.125,13.63
1982-09-26T12:00:00Z,0.0,-39.875,160.125,13.7
1982-09-27T12:00:00Z,0.0,-39.875,160.125,13.79
1982-09-28T12:00:00Z,0.0,-39.875,160.125,13.83
1982-09-29T12:00:00Z,0.0,-39.875,160.125,13.8
1982-09-30T12:00:00Z,0.0,-39.875,160.125,13.63
1982-10-01T12:00:00Z,0.0,-39.875,160.125,13.59
1982-10-02T12:00:00Z,0.0,-39.875,160.125,13.71
1982-10-03T12:00:00Z,0.0,-39.875,160.125,13.72
1982-10-04T12:00:00Z,0.0,-39.875,160.125,13.59
1982-10-05T12:00:00Z,0.0,-39.875,160.125,13.69
1982-10-06T12:00:00Z,0.0,-39.875,160.125,13.81
1982-10-07T12:00:00Z,0.0,-39.875,160.125,13.78
1982-10-08T12:00:00Z,0.0,-39.875,160.125,13.7
1982-10-09T12:00:00Z,0.0,-39.875,160.125,13.72
1982-10-10T12:00:00Z,0.0,-39.875,160.125,13.85
1982-10-11T12:00:00Z,0.0,-39.875,160.125,13.92
1982-10-12T12:00:00Z,0.0,-39.875,160.125,14.1
1982-10-13T12:00:00Z,0.0,-39.875,160.125,14.19
1982-10-14T12:00:00Z,0.0,-39.875,160.125,14.06
1982-10-15T12:00:00Z,0.0,-39.875,160.125,13.71
1982-10-16T12:00:00Z,0.0,-39.875,160.125,13.84
1982-10-17T12:00:00Z,0.0,-39.875,160.125,13.93
1982-10-18T12:00:00Z,0.0,-39.875,160.125,13.65
1982-10-19T12:00:00Z,0.0,-39.875,160.125,13.54
1982-10-20T12:00:00Z,0.0,-39.875,160.125,13.42
1982-10-21T12:00:00Z,0.0,-39.875,160.125,13.68
1982-10-22T12:00:00Z,0.0,-39.875,160.125,13.94
1982-10-23T12:00:00Z,0.0,-39.875,160.125,13.91
1982-10-24T12:00:00Z,0.0,-39.875,160.125,13.64
1982-10-25T12:00:00Z,0.0,-39.875,160.125,13.6
1982-10-26T12:00:00Z,0.0,-39.875,160.125,13.23
1982-10-27T12:00:00Z,0.0,-39.875,160.125,13.15
1982-10-28T12:00:00Z,0.0,-39.875,160.125,14.48
1982-10-29T12:00:00Z,0.0,-39.875,160.125,14.82
1982-10-30T12:00:00Z,0.0,-39.875,160.125,14.81
1982-10-31T12:00:00Z,0.0,-39.875,160.125,14.64
1982-11-01T12:00:00Z,0.0,-39.875,160.125,14.68
1982-11-02T12:00:00Z,0.0,-39.875,160.125,14.75
1982-11-03T12:00:00Z,0.0,-39.875,160.125,14.82
1982-11-04T12:00:00Z,0.0,-39.875,160.125,14.6
1982-11-05T12:00:00Z,0.0,-39.875,160.125,14.95
1982-11-06T12:00:00Z,0.0,-39.875,160.125,14.88
1982-11-07T12:00:00Z,0.0,-39.875,160.125,14.13
1982-11-08T12:00:00Z,0.0,-39.875,160.125,14.18
1982-11-09T12:00:00Z,0.0,-39.875,160.125,14.37
1982-11-10T12:00:00Z,0.0,-39.875,160.125,15.28
