t,temp
1983-03-19,10.9399995803833
1983-03-20,11.859999656677246
1983-03-21,12.039999961853027
1983-03-22,12
1983-03-23,11.460000038146973
1983-03-24,11.350000381469727
1983-03-25,11.359999656677246
1983-03-26,11.09000015258789
1983-03-27,11.130000114440918
1983-03-28,11.119999885559082
1983-03-29,11.15999984741211
1983-03-30,11.319999694824219
1983-03-31,11.420000076293945
1983-04-01,11.199999809265137
1983-04-02,11.050000190734863
1983-04-03,11.449999809265137
1983-04-04,11.770000457763672
1983-04-05,11.880000114440918
1983-04-06,12.460000038146973
1983-04-07,12.140000343322754
1983-04-08,12.029999732971191
1983-04-09,12.369999885559082
1983-04-10,12.59000015258789
1983-04-11,13.359999656677246
1983-04-12,13.329999923706055
1983-04-13,12.770000457763672
1983-04-14,12.449999809265137
1983-04-15,12.420000076293945
1983-04-16,13.329999923706055
1983-04-17,13.600000381469727
1983-04-18,13.59000015258789
1983-04-19,13.010000228881836
1983-04-20,13.220000267028809
1983-04-21,13.289999961853027
1983-04-22,13.9399995803833
1983-04-23,13.890000343322754
1983-04-24,13.890000343322754
1983-04-25,13.970000267028809
1983-04-26,14.529999732971191
1983-04-27,14.640000343322754
1983-04-28,14.579999923706055
1983-04-29,14.720000267028809
1983-04-30,14.850000381469727
1983-05-01,14.989999771118164
1983-05-02,15.119999885559082
1983-05-03,16.079999923706055
1983-05-04,16.530000686645508
1983-05-05,17.020000457763672
1983-05-06,17.200000762939453
1983-05-07,17.290000915527344
1983-05-08,16.639999389648438
1983-05-09,16.84000015258789
1983-05-10,16.940000534057617
1983-05-11,16.979999542236328
1983-05-12,17.719999313354492
1983-05-13,18.510000228881836
1983-05-14,18.809999465942383
1983-05-15,18.799999237060547
1983-05-16,19.040000915527344
1983-05-17,19.8700008392334
1983-05-18,20.170000076293945
1983-05-19,20.15999984741211
1983-05-20,20.209999084472656
1983-05-21,20.190000534057617
1983-05-22,19.59000015258789
1983-05-23,19.510000228881836
1983-05-24,19.520000457763672
1983-05-25,18.899999618530273
1983-05-26,18.329999923706055
1983-05-27,18.309999465942383
1983-05-28,19.15999984741211
1983-05-29,19.260000228881836
1983-05-30,19.59000015258789
1983-05-31,21.149999618530273
1983-06-01,21.399999618530273
1983-06-02,21.149999618530273
1983-06-03,20.489999771118164
1983-06-04,22.309999465942383
1983-06-05,23.479999542236328
1983-06-06,23.100000381469727
1983-06-07,20.959999084472656
1983-06-08,21.270000457763672
1983-06-09,22.510000228881836
1983-06-10,22.670000076293945
1983-06-11,22.309999465942383
1983-06-12,22.459999084472656
1983-06-13,22.40999984741211
1983-06-14,22.56999969482422
1983-06-15,21.920000076293945
1983-06-16,21.290000915527344
1983-06-17,20.93000030517578
1983-06-18,20.690000534057617
1983-06-19,20.770000457763672
1983-06-20,21.239999771118164
1983-06-21,21.34000015258789
1983-06-22,21.959999084472656
1983-06-23,23.15999984741211
1983-06-24,23.31999969482422
1983-06-25,23.65999984741211
1983-06-26,23.989999771118164
1983-06-27,24.010000228881836
1983-06-28,23.809999465942383
1983-06-29,23.40999984741211
1983-06-30,23.329999923706055
1983-07-01,23.239999771118164
1983-07-02,23.600000381469727
1983-07-03,24.520000457763672
1983-07-04,25.299999237060547
1983-07-05,24.790000915527344
1983-07-06,24.809999465942383
1983-07-07,24.84000015258789
1983-07-08,25.229999542236328
1983-07-09,25.399999618530273
1983-07-10,25.489999771118164
1983-07-11,25.600000381469727
1983-07-12,25.3700008392334
1983-07-13,25.469999313354492
1983-07-14,26.010000228881836
1983-07-15,25.739999771118164
1983-07-16,25.81999969482422
1983-07-17,26.059999465942383
1983-07-18,26.510000228881836
1983-07-19,26.920000076293945
1983-07-20,26.729999542236328
1983-07-21,26.219999313354492
1983-07-22,26.059999465942383
1983-07-23,25.579999923706055
1983-07-24,26.420000076293945
1983-07-25,26.93000030517578
1983-07-26,26.700000762939453
1983-07-27,27.079999923706055
1983-07-28,27.440000534057617
1983-07-29,28.1200008392334
1983-07-30,28.229999542236328
1983-07-31,27.950000762939453
1983-08-01,27.780000686645508
1983-08-02,27.290000915527344
1983-08-03,26.739999771118164
1983-08-04,25.84000015258789
1983-08-05,25.3799991607666
1983-08-06,24.989999771118164
1983-08-07,25.280000686645508
1983-08-08,25.09000015258789
1983-08-09,24.760000228881836
1983-08-10,24.979999542236328
1983-08-11,25.40999984741211
1983-08-12,26.030000686645508
1983-08-13,26.09000015258789
1983-08-14,25.3700008392334
1983-08-15,25.389999389648438
1983-08-16,25.469999313354492
1983-08-17,25.530000686645508
1983-08-18,25.270000457763672
1983-08-19,25.299999237060547
1983-08-20,25.3700008392334
1983-08-21,25.860000610351562
1983-08-22,26.25
1983-08-23,26.290000915527344
1983-08-24,25.610000610351562
1983-08-25,24.989999771118164
1983-08-26,24.860000610351562
1983-08-27,25.049999237060547
1983-08-28,25.079999923706055
1983-08-29,24.309999465942383
1983-08-30,24.459999084472656
1983-08-31,25.15999984741211
1983-09-01,25.34000015258789
1983-09-02,25.270000457763672
1983-09-03,24.579999923706055
1983-09-04,24.56999969482422
1983-09-05,24.3700008392334
1983-09-06,24
1983-09-07,23.479999542236328
1983-09-08,23.549999237060547
1983-09-09,23.079999923706055
1983-09-10,23.530000686645508
1983-09-11,23.389999389648438
1983-09-12,22.65999984741211
1983-09-13,22.979999542236328
1983-09-14,23.059999465942383
1983-09-15,22.90999984741211
1983-09-16,22.549999237060547
1983-09-17,22.15999984741211
1983-09-18,22.329999923706055
1983-09-19,22.469999313354492
1983-09-20,22.3700008392334
1983-09-21,22.31999969482422
1983-09-22,22.200000762939453
1983-09-23,22.079999923706055
1983-09-24,21.969999313354492
1983-09-25,21.850000381469727
1983-09-26,21.729999542236328
1983-09-27,21.6200008392334
1983-09-28,21.5
1983-09-29,21.309999465942383
1983-09-30,21.350000381469727
1983-10-01,21.34000015258789
1983-10-02,21.170000076293945
1983-10-03,21.190000534057617
1983-10-04,21.15999984741211
1983-10-05,20.760000228881836
1983-10-06,20.520000457763672
1983-10-07,20.6299991607666
1983-10-08,20.440000534057617
1983-10-09,20.489999771118164
1983-10-10,20.649999618530273
1983-10-11,20.68000030517578
1983-10-12,20.780000686645508
1983-10-13,20.6200008392334
1983-10-14,20.270000457763672
1983-10-15,20.010000228881836
1983-10-16,19.940000534057617
1983-10-17,19.260000228881836
1983-10-18,19.219999313354492
1983-10-19,19.31999969482422
1983-10-20,19.610000610351562
1983-10-21,19.420000076293945
1983-10-22,18.700000762939453
1983-10-23,18.299999237060547
1983-10-24,18.18000030517578
1983-10-25,17.989999771118164
1983-10-26,17.809999465942383
1983-10-27,17.719999313354492
1983-10-28,17.6299991607666
1983-10-29,17.200000762939453
1983-10-30,16.760000228881836
1983-10-31,16.979999542236328
1983-11-01,17.030000686645508
1983-11-02,16.68000030517578
1983-11-03,16.510000228881836
1983-11-04,16.510000228881836
1983-11-05,16.649999618530273
1983-11-06,16.43000030517578
1983-11-07,16.329999923706055
1983-11-08,16.479999542236328
1983-11-09,16.600000381469727
1983-11-10,16.65999984741211
1983-11-11,16.520000457763672
1983-11-12,16.25
1983-11-13,16.25
1983-11-14,16.030000686645508
1983-11-15,15.600000381469727
1983-11-16,15.550000190734863
1983-11-17,15.520000457763672
1983-11-18,15.4399995803833
1983-11-19,15.130000114440918
1983-11-20,15.020000457763672
1983-11-21,15.199999809265137
1983-11-22,15.260000228881836
1983-11-23,14.949999809265137
1983-11-24,14.84000015258789
1983-11-25,14.039999961853027
1983-11-26,13.8100004196167
1983-11-27,13.850000381469727
1983-11-28,14.779999732971191
1983-11-29,14.979999542236328
1983-11-30,14.829999923706055
1983-12-01,14.25
1983-12-02,13.739999771118164
1983-12-03,13.65999984741211
1983-12-04,13.600000381469727
1983-12-05,13.649999618530273
1983-12-06,13.600000381469727
1983-12-07,13.510000228881836
1983-12-08,13.510000228881836
1983-12-09,13.420000076293945
1983-12-10,13.329999923706055
1983-12-11,13.039999961853027
1983-12-12,12.859999656677246
1983-12-13,12.300000190734863
1983-12-14,12.239999771118164
1983-12-15,12.239999771118164
1983-12-16,12.09000015258789
1983-12-17,12.0600004196167
1983-12-18,12.039999961853027
1983-12-19,11.869999885559082
1983-12-20,11.819999694824219
1983-12-21,11.819999694824219
1983-12-22,11.779999732971191
1983-12-23,12.069999694824219
1983-12-24,12.0600004196167
1983-12-25,12.0600004196167
1983-12-26,11.640000343322754
1983-12-27,11.75
1983-12-28,12.140000343322754
1983-12-29,12.34000015258789
1983-12-30,12.130000114440918
1983-12-31,12.109999656677246
1984-01-01,12.119999885559082
1984-01-02,11.670000076293945
1984-01-03,11.539999961853027
1984-01-04,11.300000190734863
1984-01-05,11.470000267028809
1984-01-06,11.510000228881836
1984-01-07,11.270000457763672
1984-01-08,11.130000114440918
1984-01-09,11.210000038146973
1984-01-10,11.149999618530273
1984-01-11,10.680000305175781
1984-01-12,10.289999961853027
1984-01-13,10.479999542236328
1984-01-14,10.520000457763672
1984-01-15,9.90999984741211
1984-01-16,9.979999542236328
1984-01-17,10.09000015258789
1984-01-18,10.350000381469727
1984-01-19,10.329999923706055
1984-01-20,10.199999809265137
1984-01-21,10.489999771118164
1984-01-22,11.390000343322754
1984-01-23,11.699999809265137
1984-01-24,9.949999809265137
1984-01-25,9.9399995803833
1984-01-26,10.239999771118164
1984-01-27,10.329999923706055
1984-01-28,10.710000038146973
1984-01-29,10.850000381469727
1984-01-30,10.649999618530273
1984-01-31,10.3100004196167
1984-02-01,10.520000457763672
1984-02-02,10.579999923706055
1984-02-03,10.829999923706055
1984-02-04,10.6899995803833
1984-02-05,10.619999885559082
1984-02-06,10.609999656677246
1984-02-07,10.710000038146973
1984-02-08,10.069999694824219
1984-02-09,10.170000076293945
1984-02-10,10.170000076293945
1984-02-11,9.989999771118164
1984-02-12,9.479999542236328
1984-02-13,9.039999961853027
1984-02-14,8.8100004196167
1984-02-15,8.569999694824219
1984-02-16,8.369999885559082
1984-02-17,8.239999771118164
1984-02-18,8.220000267028809
1984-02-19,8.229999542236328
1984-02-20,8.34000015258789
1984-02-21,8.550000190734863
